user_id,trace_number,curr_frameset_name,activity_name,question_id,timestamp
812,trace 13,DFAMinEx1FS,Crrct,19,10-02-21 23:07
812,trace 13,DFAMinEx1FS,Crrct,20,10-02-21 23:07
812,trace 13,DFAMinEx1FS,Frameset_END_Suc,20,07:32.1
812,trace 14,DFAMinEx2FS,ST_Frameset,0,26:13.9
812,trace 14,DFAMinEx2FS,Crrct,0,10-02-21 23:26
812,trace 14,DFAMinEx2FS,Crrct,1,10-02-21 23:26
812,trace 14,DFAMinEx2FS,Crrct,2,10-02-21 23:26
812,trace 14,DFAMinEx2FS,Crrct,3,10-02-21 23:27
812,trace 14,DFAMinEx2FS,Crrct,4,10-02-21 23:27
812,trace 14,DFAMinEx2FS,Crrct,5,10-02-21 23:27
812,trace 14,DFAMinEx2FS,Crrct,6,10-02-21 23:28
812,trace 14,DFAMinEx2FS,Crrct,7,10-02-21 23:28
812,trace 14,DFAMinEx2FS,Crrct,8,10-02-21 23:28
812,trace 14,DFAMinEx2FS,Crrct,9,10-02-21 23:29
812,trace 14,DFAMinEx2FS,Crrct,10,10-02-21 23:29
812,trace 14,DFAMinEx2FS,X,11,10-02-21 23:29
812,trace 14,DFAMinEx2FS,Crrct,11,10-02-21 23:29
812,trace 14,DFAMinEx2FS,Crrct,12,10-02-21 23:30
812,trace 14,DFAMinEx2FS,Crrct,13,10-02-21 23:40
812,trace 14,DFAMinEx2FS,Crrct,14,10-02-21 23:40
812,trace 14,DFAMinEx2FS,Crrct,15,10-02-21 23:41
812,trace 14,DFAMinEx2FS,Crrct,16,10-02-21 23:41
812,trace 14,DFAMinEx2FS,Crrct,17,10-02-21 23:41
812,trace 14,DFAMinEx2FS,Crrct,18,10-02-21 23:42
812,trace 14,DFAMinEx2FS,Crrct,19,10-02-21 23:42
812,trace 14,DFAMinEx2FS,Crrct,20,10-02-21 23:42
812,trace 14,DFAMinEx2FS,Crrct,21,10-02-21 23:43
812,trace 14,DFAMinEx2FS,Crrct,22,10-02-21 23:43
812,trace 14,DFAMinEx2FS,Frameset_END_Suc,22,43:35.1
812,trace 14,DFAMinEx2FS,Crrct,22,10-02-21 23:43
812,trace 14,DFAMinEx2FS,Frameset_END_Suc,22,43:47.1
812,trace 15,NFAequivFS,ST_Frameset,0,56:50.9
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,X,0,17-02-21 16:56
812,trace 15,NFAequivFS,Crrct,0,17-02-21 16:57
812,trace 15,NFAequivFS,Frameset_END_Suc,0,57:01.1
812,trace 16,RegExFS,ST_Frameset,0,06:34.9
812,trace 16,RegExFS,Crrct,0,17-02-21 17:06
812,trace 16,RegExFS,Crrct,1,17-02-21 17:06
812,trace 16,RegExFS,X,2,17-02-21 17:06
812,trace 16,RegExFS,Crrct,2,17-02-21 17:07
812,trace 16,RegExFS,X,3,17-02-21 17:10
812,trace 16,RegExFS,X,3,17-02-21 17:10
812,trace 16,RegExFS,X,3,17-02-21 17:10
812,trace 16,RegExFS,X,3,17-02-21 17:10
812,trace 16,RegExFS,X,3,17-02-21 17:10
812,trace 16,RegExFS,X,3,17-02-21 17:11
812,trace 16,RegExFS,Crrct,3,17-02-21 17:11
812,trace 16,RegExFS,X,4,17-02-21 17:11
812,trace 16,RegExFS,Crrct,4,17-02-21 17:11
812,trace 16,RegExFS,Crrct,5,17-02-21 17:11
812,trace 16,RegExFS,Crrct,6,17-02-21 17:12
812,trace 17,LanguagesFS,ST_Frameset,4,25:44.9
812,trace 17,LanguagesFS,X,4,09-03-21 1:25
812,trace 17,LanguagesFS,Crrct,4,09-03-21 1:25
